measurement_uid,dns_experiment_failure,http_experiment_failure,accessible,blocking,resolver_asn,status_code
20241209203236.034117_UY_webconnectivity_cdc866cf58acd6c5,None,connection_refused,False,dns,AS6057,200
20241209203119.241299_UY_webconnectivity_9857e6e9ee4a1a95,None,connection_refused,False,dns,AS6057,200
20241209203106.106716_UY_webconnectivity_3ea3c676b9b34af6,None,connection_refused,False,dns,AS6057,200
20241209203105.238361_UY_webconnectivity_7e4fde2bbf81fbf2,None,connection_refused,False,dns,AS6057,200
20241209203104.165449_UY_webconnectivity_8234ac4fef69cfc3,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209203102.883194_UY_webconnectivity_1f6f17fa2e26c05a,android_dns_cache_no_data,None,False,dns,AS6057,202
20241209203035.386203_UY_webconnectivity_d5dfcdec683bad02,None,connection_refused,False,dns,AS6057,403
20241209203023.862800_UY_webconnectivity_aaa46cc147e0acea,None,connection_refused,False,dns,AS6057,503
20241209203013.024982_UY_webconnectivity_0c84d67213c69432,None,connection_refused,False,dns,AS6057,-1
20241209203007.669715_UY_webconnectivity_2365882b42ff1eac,None,connection_refused,False,dns,AS6057,200
20241209202110.558362_UY_webconnectivity_205e1edaabe8c539,android_dns_cache_no_data,None,False,dns,AS6057,-1
